codelist_name,concept_id,concept_name,standard_concept
Primary malignant neoplasm of stomach,36526988,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of gastric antrum",S
Primary malignant neoplasm of stomach,36403083,Adenocarcinoma in situ in multiple adenomatous polyposis coli of body of stomach,S
Primary malignant neoplasm of stomach,40490988,Diffuse non-Hodgkin's lymphoma of stomach,S
Primary malignant neoplasm of stomach,36531097,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36717176,Primary adenocarcinoma of esophagogastric junction,S
Primary malignant neoplasm of stomach,36555544,"Fibroblastic reticular cell tumor of stomach, NOS",S
Fracture of humerus,37311962,Fracture of anatomical neck of humerus,S
Primary malignant neoplasm of stomach,36533093,Adenocarcinoma with neuroendocrine differentiation of gastric antrum,S
Primary malignant neoplasm of stomach,36541945,"Myeloproliferative neoplasm, unclassifiable of stomach, NOS",S
Primary malignant neoplasm of stomach,36543812,"Epithelioma, malignant of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36532604,"Burkitt lymphoma, NOS, of fundus of stomach",S
Curvature of spine,4183248,Kyphoscoliosis of thoracic spine,S
Primary malignant neoplasm of stomach,36522369,"B lymphoblastic leukemia/lymphoma, NOS, of pylorus",S
Fracture of humerus,4118909,Fracture malunion - upper arm,S
Primary malignant neoplasm of stomach,36542181,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36559538,"Follicular lymphoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36562676,"Goblet cell carcinoid of cardia, NOS",S
Primary malignant neoplasm of stomach,36567158,"Clear cell adenocarcinoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,4115267,Carcinoma of lesser curve of stomach,S
Primary malignant neoplasm of stomach,36543405,Hodgkin sarcoma of gastric antrum,S
Primary malignant neoplasm of stomach,44500861,"Adenocarcinoma, intestinal type of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36559469,"Adenocarcinoma with cartilaginous and osseous metaplasia of cardia, NOS",S
Primary malignant neoplasm of stomach,36517211,Angiomyosarcoma of pylorus,S
Primary malignant neoplasm of stomach,36560264,Plasma cell myeloma of fundus of stomach,S
Primary malignant neoplasm of stomach,36520757,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of fundus of stomach,S
Primary malignant neoplasm of stomach,36559297,"NK/T-cell lymphoma, nasal and nasal type of cardia, NOS",S
Primary malignant neoplasm of stomach,36548197,Squamous cell carcinoma with horn formation of gastric antrum,S
Primary malignant neoplasm of stomach,36536205,"Carcinosarcoma, embryonal of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36566654,"Epithelioma, malignant of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36550214,"Carcinoma, anaplastic, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36552817,"Hodgkin sarcoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36549381,Follicular dendritic cell sarcoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36403012,"Adenocarcinoma in situ in adenomatous polyposis coli (C18._) of cardia, NOS",S
Primary malignant neoplasm of stomach,36555912,"Papillary carcinoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36527355,"Adenocarcinoma, intestinal type of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36528853,Hodgkin granuloma of fundus of stomach,S
Primary malignant neoplasm of stomach,36533360,"Adenosquamous carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,44500928,"Linitis plastica of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546094,"Squamous cell carcinoma, adenoid of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36532619,Plasma cell myeloma of pylorus,S
Primary malignant neoplasm of stomach,44501938,"Neuroendocrine tumor, grade 2 of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36559214,"Angioimmunoblastic T-cell lymphoma of stomach, NOS",S
Fracture of humerus,760322,Closed fracture of shaft of left humerus,S
Primary malignant neoplasm of stomach,36544348,"Parietal cell carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36543583,Follicular dendritic cell sarcoma of gastric antrum,S
Primary malignant neoplasm of stomach,36519135,Adenosquamous carcinoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36567277,Kaposi sarcoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36517223,"Plasma cell myeloma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,44499884,"Adenocarcinoma, intestinal type of cardia, NOS",S
Primary malignant neoplasm of stomach,36551595,"Anaplastic large cell lymphoma, T-cell and Null-cell type of fundus of stomach",S
Primary malignant neoplasm of stomach,36521095,"Burkitt lymphoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36548130,"Synovial sarcoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36551327,Lymphoplasmacytic lymphoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36553335,Plasmablastic lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36559039,Medullary carcinoma with lymphoid stroma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36525286,"Hodgkin lymphoma, nodular lymphocyte predominant of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36554488,"Hodgkin lymphoma, lymphocyte-rich of stomach, NOS",S
Primary malignant neoplasm of stomach,44500150,Adenosquamous carcinoma of pylorus,S
Curvature of spine,765799,Idiopathic kyphosis deformity of spine,S
Primary malignant neoplasm of stomach,36522506,"Hodgkin lymphoma, nodular sclerosis, grade 1 of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36566694,"Plasmacytoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36526684,Tubular adenocarcinoma of pylorus,S
Primary malignant neoplasm of stomach,36519955,"Plasmacytoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36564387,"B lymphoblastic leukemia/lymphoma with hyperdiploidy of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36526415,"Hodgkin lymphoma, nodular sclerosis, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36527633,"Squamous cell carcinoma, keratinizing, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,44499421,"Small cell carcinoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36558923,"Undifferentiated sarcoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36403138,"Adenocarcinoma in situ in multiple adenomatous polyposis coli of cardia, NOS",S
Primary malignant neoplasm of stomach,36526610,Polygonal cell carcinoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36554828,Precursor T-cell lymphoblastic leukemia of body of stomach,S
Primary malignant neoplasm of stomach,36540666,"Squamous cell carcinoma, small cell, nonkeratinizing of pylorus",S
Primary malignant neoplasm of stomach,36562360,"Precursor T-cell lymphoblastic leukemia of cardia, NOS",S
Primary malignant neoplasm of stomach,36517496,"Synovial sarcoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36562003,"Neuroendocrine carcinoma, NOS, of pylorus",S
Fracture of humerus,760675,Stress fracture of right humerus,S
Primary malignant neoplasm of stomach,36532315,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of body of stomach,S
Primary malignant neoplasm of stomach,36403077,Adenocarcinoma in situ in adenomatous polyposis coli (C18._) of body of stomach,S
Primary malignant neoplasm of stomach,35624315,Squamous cell carcinoma of stomach,S
Primary malignant neoplasm of stomach,36554805,"B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of stomach, NOS",S
Primary malignant neoplasm of stomach,36518345,"Giant cell and spindle cell carcinoma of greater curvature of stomach, NOS",S
Curvature of spine,4233609,Congenital kyphoscoliosis,S
Primary malignant neoplasm of stomach,36537563,"B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of stomach, NOS",S
Primary malignant neoplasm of stomach,36519124,HHV8 positive diffuse large B-cell lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36548413,"B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,37396884,Hereditary diffuse carcinoma of stomach,S
Primary malignant neoplasm of stomach,36555576,"Spindle cell carcinoma, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36524826,"Adenocarcinoma in adenomatous polyposis coli of cardia, NOS",S
Primary malignant neoplasm of stomach,36528656,Adenocarcinoma in tubulovillous adenoma of pylorus,S
Primary malignant neoplasm of stomach,36559292,"Precursor cell lymphoblastic lymphoma, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,42512574,Combined small cell carcinoma of body of stomach,S
Primary malignant neoplasm of stomach,44502931,"Adenocarcinoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,44500137,"Papillary adenocarcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36544666,"B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36565918,Epithelioid leiomyosarcoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36521454,"Clear cell adenocarcinoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36548501,Tubular adenocarcinoma of gastric antrum,S
Primary malignant neoplasm of stomach,44501623,"Adenocarcinoma in adenomatous polyp of cardia, NOS",S
Primary malignant neoplasm of stomach,36561924,B lymphoblastic leukemia/lymphoma with hyperdiploidy of body of stomach,S
Primary malignant neoplasm of stomach,44500244,"Carcinoma, diffuse type of fundus of stomach",S
Primary malignant neoplasm of stomach,36549493,"Pseudosarcomatous carcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546849,"Epithelioid leiomyosarcoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36553490,"Combined small cell carcinoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36536853,"Verrucous carcinoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36567283,Sezary syndrome of body of stomach,S
Primary malignant neoplasm of stomach,36561039,"Squamous cell carcinoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36565910,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36561383,Follicular dendritic cell sarcoma of body of stomach,S
Primary malignant neoplasm of stomach,36564668,"Follicular dendritic cell sarcoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36531746,"Sarcoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36559235,"Adenocarcinoid tumor of cardia, NOS",S
Primary malignant neoplasm of stomach,36518331,Adenocarcinoid tumor of fundus of stomach,S
Primary malignant neoplasm of stomach,36529451,"Myeloid or lymphoid neoplasm with PDGFRA rearrangement of cardia, NOS",S
Primary malignant neoplasm of stomach,36555971,"Medullary carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36554831,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of pylorus",S
Acute conjunctivitis,4136355,Acute adenoviral follicular conjunctivitis,S
Primary malignant neoplasm of stomach,36524906,Spindle cell sarcoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36532325,"Carcinosarcoma, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36519882,Adenocarcinoma with squamous metaplasia of pylorus,S
Primary malignant neoplasm of stomach,36544365,"Marginal zone B-cell lymphoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36559524,"Malignant tumor, giant cell type of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,44499971,"Signet ring cell carcinoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36561667,"Squamous cell carcinoma, small cell, nonkeratinizing of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36558434,Fibroblastic reticular cell tumor of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36548168,T-cell/histiocyte rich large B-cell lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36556284,Gastrinoma of pylorus,S
Primary malignant neoplasm of stomach,36525657,Medullary carcinoma with lymphoid stroma of pylorus,S
Primary malignant neoplasm of stomach,36532727,Angiomyosarcoma of gastric antrum,S
Primary malignant neoplasm of stomach,36524623,"Follicular lymphoma, grade 2 of cardia, NOS",S
Primary malignant neoplasm of stomach,36526948,"Follicular lymphoma, grade 1 of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36544690,"Large cell carcinoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,36546050,"Sarcoma, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,44500020,"Neuroendocrine tumor, NOS, of fundus of stomach",S
Curvature of spine,36676727,Acrodysplasia scoliosis,S
Primary malignant neoplasm of stomach,36526601,"Malignant histiocytosis of lesser curvature of stomach, NOS",S
Curvature of spine,762286,Curvature of spine due to another disorder,S
Primary malignant neoplasm of stomach,36553032,"Epithelial-myoepithelial carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,44500628,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of gastric antrum,S
Primary malignant neoplasm of stomach,36547548,"Malignant tumor, spindle cell type of pylorus",S
Primary malignant neoplasm of stomach,36530008,"Squamous cell carcinoma, NOS, of lesser curvature of stomach, NOS",S
Curvature of spine,46273238,Idiopathic scoliosis of thoracic spine,S
Primary malignant neoplasm of stomach,36558667,Langerhans cell sarcoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36560546,"Papillary squamous cell carcinoma of stomach, NOS",S
Curvature of spine,4069938,Post-surgical scoliosis,S
Primary malignant neoplasm of stomach,36566974,"Squamous cell carcinoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36532907,Intravascular large B-cell lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36522323,"Superficial spreading adenocarcinoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36533452,B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of overlapping lesion of stomach,S
Fracture of humerus,761943,Comminuted fracture of left humerus,S
Primary malignant neoplasm of stomach,36560990,Malignant histiocytosis of fundus of stomach,S
Primary malignant neoplasm of stomach,4155299,Carcinoma of stomach,S
Fracture of humerus,433340,Open fracture of medial condyle of humerus,S
Primary malignant neoplasm of stomach,36565904,"Adenocarcinoma in adenomatous polyposis coli of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36538704,"Plasmacytoma, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36560682,Basal cell adenocarcinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36518972,"Hodgkin lymphoma, nodular sclerosis, cellular phase of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36536018,Composite Hodgkin and non-Hodgkin lymphoma of pylorus,S
Primary malignant neoplasm of stomach,44503551,"Tubular adenocarcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36563187,"Squamous cell carcinoma, spindle cell of fundus of stomach",S
Primary malignant neoplasm of stomach,36554119,"B lymphoblastic leukemia/lymphoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546111,Adult T-cell leukemia/lymphoma (HTLV-1 positive) of gastric antrum,S
Fracture of humerus,40490828,Open fracture of lateral condyle of humerus,S
Fracture of humerus,4117238,Hill-Sachs lesion,S
Primary malignant neoplasm of stomach,36518090,"Metaplastic carcinoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,36547136,"Stromal sarcoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36545290,"Malignant tumor, clear cell type of gastric antrum",S
